District,Soil Type,pH Level,Organic Matter (%),Nitrogen Content (kg/ha),Phosphorus Content (kg/ha),Potassium Content (kg/ha)
Sri Ganganagar,Saline,7.405898780613589,1.9482065732971097,28.930624162226806,24.85158100894141,42.093799800637484
Nagaur,Sandy,7.61029176886868,1.3645241394538585,28.107101283934227,24.49334580169587,40.18848286561961
Nagaur,Nitrogenous,7.829765734794569,2.883255900163817,35.19303034604408,20.46579168849871,37.44505414902137
Jaipur,Sandy,6.223225201972051,1.9158075387635738,28.369937520915755,21.95183097197688,39.23047386512656
Udaipur,Saline,7.3398074702816025,1.1103005347463897,25.30016085424967,22.383255204002786,48.57953815566347
Sri Ganganagar,Sandy,7.4512373081271885,2.1639055367870617,34.76239078476403,15.945530318998753,41.834070216427214
Udaipur,Clay,7.129754946833921,2.4324122192455055,30.757015239758662,21.4922590699072,36.08700701290705
Alwar,Chalky (Calcareous),7.853516179805393,3.0423564606155082,24.96044152285897,18.30120496176238,41.15803737084046
Udaipur,Black lava soil,7.893203105997908,1.7202268573552655,15.8348485492863,26.795947470820124,43.802530597920715
Udaipur,Alkaline,6.628526234756667,1.696215604110222,37.84091214763663,27.23898209228933,44.693200113394724
Jodhpur,Loamy,7.411943783020068,2.041493709406255,29.345370974369366,25.641198916344187,35.62078796752445
Alwar,Saline,7.097100172557898,2.5051372934180076,29.778192722442192,26.89233677726904,36.64243896509727
Hanumangarh,Alkaline,7.472610819830588,1.5387935075780232,30.036813407117837,12.607265315006005,37.56183289522519
Jaipur,Black lava soil,6.781873067535941,2.346961616595629,33.58294669879826,11.348686347578274,46.66942872750286
Bhilwara,Sandy,8.748707563209926,2.0230031933681705,26.794428698876775,34.121652955015236,33.40515750848745
Sri Ganganagar,Alkaline,7.510053233434549,2.0898111363159617,36.72573810226207,21.79869487563394,37.50683052105774
Kota,Nitrogenous,7.024407814806022,1.8290890898769323,24.96536319527428,20.239126598923416,37.179019100697566
Jodhpur,Saline,6.752981103355125,2.627572894187452,27.511637382854804,13.659315975123437,39.15870432756229
Ajmer,Chalky (Calcareous),7.53418578298383,1.1267666372104832,31.658238335628813,14.764212156548677,48.55514404595394
Kota,Alkaline,7.761980256038368,1.8000500049453416,26.27416114841325,19.47516146218188,43.06395370791645
Hanumangarh,Loamy,7.4872529357074,1.8914205964315718,30.29185145408948,16.980705343815227,38.28397036578481
Bhilwara,Alkaline,6.457103780547498,2.4868631154261838,31.49398890160881,16.132720779832848,49.49367490677619
Udaipur,Clay,7.543508240196194,1.4819282140124015,34.28368710735229,21.990241082546312,41.972899927421096
Udaipur,Black lava soil,7.287122197674205,2.2252478618890175,28.691208548894526,22.779707258229212,30.475277729946804
Jaipur,Black lava soil,7.283063268510405,2.861077548904097,26.164662722998496,16.980808512534068,37.76019330775012
Ajmer,Chalky (Calcareous),6.892596932055678,0.8958596118858739,28.847068007381935,20.679297120408286,39.73747465730674
Nagaur,Saline,7.427560719026056,2.021520435425194,35.11420735775382,19.047769070353915,37.12958711456365
Kota,Nitrogenous,7.359437257555957,2.289673379878388,37.06013439271625,16.85928130415411,40.49466893514442
Jodhpur,Sandy,7.66917872096798,1.5037109966355886,30.10208583606459,12.671630713289524,31.154748481303006
Kota,Clay,7.683373203946129,1.8080626293346085,31.011402038106095,19.91052511495825,35.117999756681016
Hanumangarh,Saline,7.477372849017832,1.3834493474925724,36.954861790007,13.220148275700181,39.021073645157095
Bhilwara,Saline,6.978864205976376,2.285210586680398,28.342843143592486,17.40666640189395,44.26600772525777
Bhilwara,Loamy,7.514715295838776,2.258322222967984,25.093370317412678,12.975915280362464,40.53603981020067
Kota,Clay,7.340576822252634,2.3132173362269723,29.60045773668725,21.02537669617315,31.883087350293785
Kota,Saline,8.444218469807128,1.917879007483984,33.487934851696,15.819541648901868,41.54004951108671
Sri Ganganagar,Loamy,6.848577618237627,2.2260339191298355,28.220129578070836,20.145952519677838,43.48987015065049
Udaipur,Saline,6.88372984438986,1.6577541346936016,32.28662140543383,30.491107372733737,39.30958832669259
Jodhpur,Alkaline,7.795568058961966,1.9465142650707599,39.7112279737815,11.263891665173722,40.47310522334679
Bhilwara,Clay,6.687227983218969,0.7467142147316417,31.487310265589084,20.697488980737294,38.57581531128899
Bhilwara,Clay,7.446902954980123,3.549149717035629,28.709124309842828,22.550621806250376,36.7531759019306
Bhilwara,Alkaline,7.647616287520302,1.8808831624721913,27.94740758635135,29.094492661001624,45.8859248159217
Jodhpur,Nitrogenous,7.568373323699615,0.8478940320280166,28.194953883737153,33.515137822025416,38.84669166680146
Jaipur,Loamy,8.05160878602683,2.7209712009763005,31.094819579279875,15.790891840659238,27.823438341085556
Sri Ganganagar,Black lava soil,7.842081604304477,1.592621998588226,30.88075225943846,13.75089830205318,38.673812297648986
Alwar,Alkaline,7.516859527450527,2.134296790522149,24.42588906323793,25.98455474380676,37.015526076340144
Bhilwara,Loamy,6.662765269773377,1.9454882900182682,30.1718765451323,20.8029471658588,46.8106620184254
Hanumangarh,Loamy,7.381775581632071,1.9401901878156143,24.484078093834533,24.102767514439485,40.921545320390514
Udaipur,Saline,7.289986136352919,1.0476626532672682,37.22206097527544,13.861600177719714,37.043609953151474
Alwar,Nitrogenous,7.679172255538002,1.4017210356916567,22.532451108734282,9.380262086496675,43.604984764528176
Sri Ganganagar,Sandy,7.227406877636839,3.463635046236665,25.028224671845635,15.392744882855393,37.17303514857299
Nagaur,Sandy,7.621567327569244,1.7648983306073442,33.06166107001256,15.107058050056729,33.092041407682096
Ajmer,Sandy,6.600892630295446,0.8882129160314016,27.409654902624716,18.49509843803389,36.842814862584085
Kota,Saline,8.12170289859358,2.6140151048040674,28.32598506277749,11.030394434040184,37.16647445972474
Sri Ganganagar,Black lava soil,7.200089303041469,1.6714325188609709,26.511405480508778,16.732685521375963,38.0672919205112
Kota,Black lava soil,7.182229450592222,2.104161254312796,31.801843579524306,15.446774564087551,46.355326630035165
Jodhpur,Chalky (Calcareous),7.0099688490796925,1.1910996930923314,31.903890356825258,15.912959327928302,41.606457353786936
Alwar,Nitrogenous,6.298165699449735,2.6962279707415338,33.36146704020201,12.497617254184991,32.606114380768574
Jodhpur,Loamy,8.336132952048764,1.6313100482510208,25.82907575633688,8.669739529253587,38.24610897199223
Bhilwara,Nitrogenous,7.386140192582124,2.3577465483847426,23.004607859077623,12.398566038796952,42.25481317388238
Hanumangarh,Nitrogenous,8.003365035613532,1.2144238244410586,35.407570431498705,20.187709207434107,45.459026695373225
Jodhpur,Saline,7.464889819241192,0.7388610412560248,29.240163088419806,25.30071909335635,35.53126990458143
Kota,Saline,7.306017515546274,1.9119332482245108,15.50243060065759,28.35673787718738,35.49312160051413
Alwar,Black lava soil,7.752867716236399,1.9566494319258956,36.2880952817968,22.030280612140405,38.82537864239513
Ajmer,Black lava soil,7.05324245374036,2.3989253506910693,20.632793480226916,23.22945210137946,34.50477624222564
Udaipur,Saline,8.12614183097832,2.0806497713313474,33.22061883925054,20.409944069123597,31.238114524295014
Udaipur,Loamy,7.06963541830233,2.336194668805691,30.83327908679922,25.904949526528362,42.01637281518586
Nagaur,Nitrogenous,7.01664905464867,1.601967931139683,30.514586952616185,8.429779669999473,48.367209428114926
Ajmer,Nitrogenous,7.720873368188778,2.613517298524436,22.096980295954154,26.222825801776278,51.15749455513874
Jodhpur,Clay,6.839560822311341,2.3857008974518834,30.005549723436467,12.277830758758778,42.46441985925935
Bhilwara,Sandy,7.9168016024186745,1.6994367236655765,35.829582601276115,11.666182966054011,32.52621926775178
Hanumangarh,Alkaline,7.5682986977943765,2.012692638986136,26.417132557879473,24.04797217985943,42.654471571079746
Bhilwara,Alkaline,7.929069535467008,1.9384317823238661,33.012901339891705,17.77174848485003,50.269093450432976
Ajmer,Loamy,7.093727114939007,3.0526487147291563,30.17443973544704,13.122445552156286,46.840396752443006
Nagaur,Sandy,7.56295069419748,2.425562049190119,36.119279592712964,21.689777770725126,37.038795775935924
Nagaur,Black lava soil,7.987856688834625,2.0003777537272978,33.429289093042094,9.231347131042693,42.23490858504926
Jaipur,Loamy,7.180707087427485,2.8266548185892653,33.11543673944548,21.199288729246483,42.431549966751106
Alwar,Nitrogenous,7.0007795735616405,2.811628345264027,39.956852092084524,21.96456755274108,47.952017842868194
Ajmer,Sandy,7.215425900663733,1.6014432168875097,30.204623743644614,22.174705191839493,38.0300665937844
Ajmer,Sandy,7.768884095184242,2.153194741036707,25.008466123544725,22.593965087258606,44.317641212607604
Alwar,Clay,7.585734658795196,2.5763240516308463,23.91298103251524,22.33975211065926,34.14859646801612
Sri Ganganagar,Alkaline,6.942959320883456,1.684534583131105,25.289699082128777,17.26002090629431,38.929248446444056
Jodhpur,Alkaline,7.918577243165692,1.8394204806471488,22.071871466152036,25.7003392324758,35.8145493319248
Jodhpur,Clay,7.470639786447686,2.223268253470356,30.998052092013914,25.470897737607377,42.3950157169638
Alwar,Saline,7.069345210151446,3.0892810869958307,30.971667316691168,19.26329886689247,44.819627115277854
Sri Ganganagar,Nitrogenous,7.624725472965036,2.1996140964696638,42.460919993003436,18.624392858724768,38.41119552991302
Alwar,Chalky (Calcareous),7.558289256006232,2.535757967790519,22.467329849048006,10.172220542617474,37.064423646899264
Sri Ganganagar,Alkaline,6.683038520470356,1.7875843262371807,32.51249848064645,15.546255682238682,32.865867116093284
Jaipur,Saline,7.534668580857674,2.431271742307585,21.525132807416938,24.10116199152992,44.08653101869163
Alwar,Loamy,7.977042551078314,2.609240107435843,41.01006962329808,18.219539756904723,40.54785790038929
Sri Ganganagar,Alkaline,7.291780783375987,2.0009884223779055,37.66436677818156,13.274927580346656,35.694751639172125
Ajmer,Loamy,8.188590468252281,2.5100182534510447,28.18434176591461,24.272010005603597,41.70607921246017
Alwar,Nitrogenous,8.250137304500495,2.0372547969133863,35.12816056936291,33.2100595524631,42.990495775237335
Bhilwara,Alkaline,7.524664082897422,2.3612234926104896,28.173595708980574,31.93983852762366,40.90035518847991
Alwar,Loamy,7.363533339887244,1.5821554974899819,35.48610095803219,24.335937064138694,37.513228142929535
Nagaur,Black lava soil,7.788225672561211,1.2457220158935718,30.924852875365783,22.263781760383473,48.53664904779612
Jaipur,Chalky (Calcareous),7.1145905986356555,1.3608236855988378,25.52286019537479,13.3171574984254,46.683286788794916
Jodhpur,Alkaline,8.274319647512018,2.1601082889744143,36.10647472842574,20.669791902901178,39.52444176149617
Udaipur,Loamy,7.333481190473119,1.8448045043112173,22.260992218454845,21.321273818036694,39.79833044892978
Jaipur,Alkaline,7.872680362038938,2.046761748219305,29.18648149215454,15.644034849961846,40.360766184108805
Bhilwara,Alkaline,7.869118615408081,1.4283305044580696,30.437368768403697,21.16521475764742,36.40967608190868
Bhilwara,Loamy,7.206071847546,2.115305424383107,24.332894908536886,21.749618576246963,35.523228131704
Jodhpur,Black lava soil,8.031426846516608,3.1689138726941497,25.696215991490902,22.671039311873372,36.366290475589906
Sri Ganganagar,Sandy,8.020477086898895,1.3673707954573926,32.40293379213856,15.635055165553236,38.96507705450816
Bhilwara,Alkaline,6.984487362426346,2.411175235447877,25.815098227802064,22.759821296659137,38.279509858688336
Bhilwara,Saline,7.4427638141005685,2.0738779537000642,26.190876641705756,21.051835567704433,47.65167282177205
Jaipur,Chalky (Calcareous),7.110952607083643,2.5859050716369225,37.49048816743892,15.91922505485978,32.72472697454724
Ajmer,Black lava soil,7.650980450085882,1.7262962386165634,39.34301609581501,20.17403770249916,35.989002959824106
Hanumangarh,Alkaline,6.926420244494144,2.5449524795454153,27.144080129579066,20.21914399730214,44.77901372556241
Nagaur,Black lava soil,7.257870824034585,1.9770355856299198,29.9171579508874,23.41662255758046,42.95372167755163
Ajmer,Loamy,7.389943134372586,2.031824530748259,28.141104942382558,12.611937965402777,41.28800428699065
Ajmer,Chalky (Calcareous),8.446095880416534,1.5581404296544685,26.134851451986485,15.646361141781293,43.62295889361561
Nagaur,Sandy,7.72424272709822,1.9207311537917717,25.409904691805174,20.46188395819962,32.17688936332098
Udaipur,Loamy,7.571713283428746,2.435762193043967,23.74400431683161,12.337408615851682,47.8971894584743
Jaipur,Clay,7.194120180247707,2.5679739229719107,29.230011674010843,19.19022591529336,42.192063497483225
Sri Ganganagar,Saline,7.0580005716267795,2.0662485717478227,28.092552925879538,13.397532782974842,41.687410373632
Bhilwara,Nitrogenous,7.368346096561042,1.9214875857776461,23.94919528292921,27.957001838814023,44.38357093193058
Alwar,Black lava soil,7.982077942085989,1.847277648779159,21.3540855524829,29.764586912447555,39.69451245997066
Udaipur,Loamy,7.125600101989973,2.208400787241557,35.83560394001648,19.88474721957267,46.39287583969687
Hanumangarh,Black lava soil,8.041499969258433,1.4618094062989708,26.631049471702617,24.787685816398838,26.436937180947808
Hanumangarh,Loamy,7.425272153417506,1.284584399187664,27.617230992832376,18.50589955485398,38.20877811046246
Jodhpur,Alkaline,7.223869373943696,1.451428175185593,41.459556334093435,29.337310020806754,34.18967089871859
Bhilwara,Black lava soil,8.291058375651783,1.8002672547635736,30.64593736665855,19.68363020051542,36.701256793730174
Udaipur,Alkaline,7.991926171803073,2.062943265288329,27.617242883903792,13.477052780997637,35.5320249314044
Hanumangarh,Alkaline,6.679309942198952,2.006111774207585,24.016672038578022,18.672197437407295,46.85050926805185
Hanumangarh,Black lava soil,8.099649786460793,1.9838615529486912,29.56457636928425,29.39937274710504,42.60378060179356
Alwar,Clay,7.336096770061738,1.286990941439774,31.969366090823716,24.146618862914313,36.84174237743178
Alwar,Clay,7.645601377569016,1.8182133525424855,29.079838004004987,7.560889712188343,38.89109298141932
Nagaur,Saline,7.984684651204027,1.684298722216721,30.26263184107658,16.2202464665404,41.80220838146386
Jodhpur,Saline,7.391738401231914,1.5303792296589966,36.66275733832564,24.644660067661075,36.97546618035913
Jodhpur,Sandy,7.748894154708888,2.2687060014101905,33.21150617505588,11.528720520024612,45.03303270516314
Nagaur,Black lava soil,7.2151505185371345,1.8210860332793666,43.189408761300996,21.50936690360506,38.06838762276412
Jodhpur,Nitrogenous,6.397352813622047,2.694882066973178,23.273951645956988,14.982805482502481,38.34323850456075
Nagaur,Saline,8.208205895850146,2.3866199933328796,29.2108124507987,21.541460318194105,36.99807153564447
Bhilwara,Sandy,7.569826844782676,2.036668372389068,34.84384947840677,24.835890612194746,42.469886911028226
Sri Ganganagar,Black lava soil,7.318826221226949,2.3709111471950632,29.54015766898477,14.590428156434335,37.98356104044531
Ajmer,Chalky (Calcareous),7.542263491892162,2.4551078918323728,29.082359139214233,13.954006443801969,40.283708416484096
Bhilwara,Black lava soil,7.5567280200282765,2.0929188144513766,34.59935757977215,25.094616200449494,37.02894563809167
Jodhpur,Chalky (Calcareous),7.191928270975528,1.4799006445222633,33.49407835140238,27.244100541688578,38.42459036045538
Bhilwara,Saline,7.379284717637503,2.733391278449488,32.52778926607504,22.181178524005276,34.04541747013137
Udaipur,Nitrogenous,7.8393640346397095,1.5354318297451208,24.32989907032521,18.26614211616644,37.071036382756546
Alwar,Black lava soil,7.38920015280748,1.2795091827375407,34.79408153233836,25.638431472582145,30.26328762929593
Jaipur,Loamy,7.9892289028332755,1.5947356850891867,34.28487768491393,19.657767536667922,40.143877820404995
Ajmer,Clay,7.407451175289391,2.606064602116743,23.802059937374857,23.039201693675043,45.50665082444775
Sri Ganganagar,Clay,7.858170040270205,3.162349457161709,27.355266186376504,24.786524112967655,39.4695468232929
Sri Ganganagar,Black lava soil,8.116703038176334,1.9961555021393154,28.06062109068765,26.530361019358146,37.54219030490535
Ajmer,Sandy,6.793637120549722,1.7415765584130858,33.09516473294266,26.960193757935457,40.55564687648256
Alwar,Sandy,8.159098533617012,1.3209125392612031,27.783682675910484,18.557124414229495,39.4272028626374
Jaipur,Sandy,7.542047194125098,2.3454554786960964,27.77596580914755,20.69514343476563,39.77438554837974
Kota,Loamy,7.037055048054425,1.9431666554592824,29.281702350514408,19.17459717498477,40.15879728290725
Hanumangarh,Loamy,7.537836770306693,1.783852410446335,36.36357366985632,14.152596853984917,36.39514945765052
Udaipur,Alkaline,8.889981812111778,1.481004322505385,23.231226626451207,23.67238372500609,29.61440073113063
Nagaur,Black lava soil,7.382363045013781,3.0729124625382442,22.275320389233,10.090177571306434,32.50409399021151
Ajmer,Black lava soil,7.949179784173493,2.562388359992906,27.437056015107455,23.416062020005345,46.95127663755995
Ajmer,Black lava soil,8.393673207214913,1.876832359410076,18.492641411650066,15.895605387951566,37.86597902532371
Jaipur,Black lava soil,7.370530601710804,1.9060702994956402,35.59447298965335,26.372142133437908,39.14163173037608
Kota,Black lava soil,8.04924243802591,2.1788306833155446,30.32252986431286,24.53272078554982,40.36126024118958
Kota,Black lava soil,8.52890558854888,1.2807944166027205,27.42414550453991,19.36740551523025,42.19726345228995
Udaipur,Alkaline,8.133980243551544,1.9878007163819216,22.888851752468966,24.212569482275022,43.774793830709825
Alwar,Chalky (Calcareous),6.529070670310297,1.9980979331646003,22.04929084659851,16.676744512489687,35.485955365186
Jodhpur,Alkaline,7.904632349120993,2.0584150870860918,23.572044996219862,24.400329814786712,32.830970880357924
Hanumangarh,Saline,7.665056895235471,1.5929946653542222,28.1716145873474,22.52135374019192,42.60724699529764
Nagaur,Black lava soil,8.16848453677798,1.9588731501642733,31.532254314816704,17.811313387978377,40.909949413113985
Sri Ganganagar,Alkaline,7.719743024004256,1.950845076272812,20.981247579537516,21.657354481654476,41.822807386777285
Udaipur,Chalky (Calcareous),7.159913261826024,1.3578064819637428,37.37939575251983,22.45722755447201,38.85459484539145
Jodhpur,Saline,6.931483558426256,1.589092585789327,36.51295198393116,20.68830970434023,37.247064664996465
Jaipur,Black lava soil,7.754844615612328,1.592800906276838,37.504215151401894,26.764002674483628,37.667129643986115
Jaipur,Alkaline,7.185664876484569,0.6909334006538601,22.59209614224316,13.30265112521122,40.67595170493693
Jaipur,Saline,7.336883147779321,1.3273322562923793,28.594179787677213,22.526685738236743,42.639196749577934
Nagaur,Black lava soil,6.550164859570559,1.9358682597580845,23.08329611514195,24.50864348570137,43.92073208176749
Jaipur,Alkaline,7.050986386837771,1.6169773987998002,27.693664747508464,8.736033026343303,41.679840867202884
Bhilwara,Loamy,7.363577726829934,2.4850875412839297,24.507953910187236,16.90438525875034,32.46737370980442
Kota,Chalky (Calcareous),6.997854718252873,1.4090090019658905,34.97986839423223,16.508690756243038,40.62087842372307
Ajmer,Clay,7.309618298069098,1.3652673669935935,29.158497884141788,22.995516659317975,33.96120303728324
Ajmer,Chalky (Calcareous),7.904556395365689,1.5751395392611518,27.585080369635797,22.65341561505024,36.68281921390256
Alwar,Clay,7.518787429667933,1.8426545856059537,30.646840033519094,8.096304472382513,30.851590923959584
Jaipur,Clay,7.8079835030234195,2.5185907028245254,25.447566482342395,18.77985823914433,41.47359626451151
Jodhpur,Alkaline,7.846608800829352,0.9861613641645757,25.569798765108114,18.337103100750625,43.51570098618025
Jaipur,Saline,8.749215241860748,1.8859971365951411,22.96511268948006,22.01134038600649,46.60497894770355
Jodhpur,Nitrogenous,7.5540070604897505,1.5466757274228535,34.7899697074001,23.317728092492175,34.86959577902188
Nagaur,Saline,7.690712808767171,2.498632783829436,35.90945021279447,19.66775512345272,38.209602769103405
Jodhpur,Alkaline,8.113636911040631,1.3949197485095575,32.19289645460503,13.149866863177854,45.326881361298014
Sri Ganganagar,Clay,7.370977242194419,2.6342916178237346,32.457063781777634,13.88389884969035,47.12313866038622
Kota,Saline,8.275622633213864,2.4411432462996077,26.1920606748189,18.469930228212956,40.727136087028796
Jodhpur,Nitrogenous,7.148144800334284,2.8461732862316023,30.721632358630185,6.483259764463213,41.6967790637811
Udaipur,Chalky (Calcareous),7.325921301591343,1.962536721940776,28.1569031710715,24.035232083033435,45.59843889276691
Alwar,Saline,7.641526581129327,1.8303444064309204,29.79331397595415,20.097998082888143,35.98784980067582
Bhilwara,Sandy,7.789464324285618,2.230021161930233,37.70220619888337,26.276748901442375,36.57162541204935
Alwar,Saline,7.910149187254483,1.524523308452764,33.47966050470425,17.41692900619946,34.883733883122076
Bhilwara,Saline,7.640022671348702,0.6627164359229296,21.245122127973858,19.112540581128584,40.41220883317421
Ajmer,Black lava soil,7.315340614920905,1.2102818506412008,25.910540789307472,21.95604663618697,42.90890885314181
Alwar,Loamy,7.491888441202029,2.5784168905184943,31.98698511729617,16.262721730208938,38.597489732941916
Bhilwara,Alkaline,6.798566921396072,1.9459305048042916,35.56050309610669,23.42645042355484,47.01004662959561
Kota,Clay,7.348557378100503,2.673049897257129,29.033478867760152,27.357925412849468,39.89071626278938
Jaipur,Alkaline,7.853615686902138,2.7375561821549277,29.032861857093973,21.09194493772087,46.444317126031514
Nagaur,Sandy,7.433498418034969,1.3395538587469193,40.71503527292455,17.651177678314316,40.79378025468771
Jodhpur,Loamy,8.078003334725564,1.695753048134399,24.96066043388935,21.268686483874166,31.034618010438052
Udaipur,Nitrogenous,7.35604696156604,2.122519332157703,28.65024051587418,12.282745284071265,47.97088978102006
Nagaur,Sandy,7.551769076974588,2.7155760588808704,28.699818749097776,15.59994009154618,41.3459046012758
Kota,Clay,7.39210643683589,1.411119271004321,37.34892129393748,16.88864888553002,30.798668076022157
Jodhpur,Chalky (Calcareous),8.164083026978666,1.7478509920936884,26.960880536921877,11.17306206485013,48.704707432984954
Nagaur,Sandy,6.855259706395156,2.029224740352825,34.563101612702205,22.108584665015485,39.70172844003904
Hanumangarh,Sandy,6.649167070856292,1.595137582116358,30.93900169021261,16.06412965006502,41.01679729999384
Hanumangarh,Alkaline,7.84087170440757,2.4812514429000507,23.869103210936583,30.983230274894773,43.837396722770656
Ajmer,Loamy,7.499142923165468,2.54476829153832,41.82703885999987,12.806399494715652,38.873686787543235
Jodhpur,Chalky (Calcareous),6.310784170063336,2.0963257663240125,31.826971209625704,19.8041894227862,36.727332145008454
Jaipur,Loamy,6.475242741905838,2.1867668417058845,37.27717241957662,17.04490772133284,42.20029964511573
Kota,Chalky (Calcareous),6.7159278432899745,2.228606531846257,28.033088511276716,16.187910246985428,36.198181793919346
Jodhpur,Alkaline,7.303194208983495,2.1912166578462675,23.43918399402241,18.014423342160736,39.79264111000426
Sri Ganganagar,Clay,6.95048038773407,2.8983326008375085,25.73252259969329,16.652815431832547,35.10846025088751
Bhilwara,Chalky (Calcareous),8.399240043569058,2.2764526142997408,25.31703996878179,25.531157794299844,41.00349347144439
Jodhpur,Loamy,7.628626710555751,1.8277613956237737,26.252920065215132,21.688830495273006,37.27456385002205
Hanumangarh,Clay,8.408377814787553,1.365354447378448,37.68078386427473,19.443405756010996,41.49542867010553
Bhilwara,Nitrogenous,7.916578883314718,1.684875352497782,34.32124192349318,6.462280723094114,36.4000523338903
Alwar,Black lava soil,7.037968596329467,1.3732469938141192,28.925225809605244,21.928749840908473,43.51329999249653
Ajmer,Clay,7.620438378600204,1.6671532675532266,31.845082189125836,20.62142847425425,44.68028083968008
Kota,Chalky (Calcareous),7.888468351465758,2.0152382069603143,25.513734969193717,16.735249220839595,37.25105320180983
Sri Ganganagar,Black lava soil,7.342366833041872,2.1340252137948768,33.57587195064029,19.74440653492311,40.08062393950236
Jodhpur,Clay,7.5716531525000015,1.74204734343383,25.37303871178522,11.22281051344645,36.52425320961564
Kota,Chalky (Calcareous),7.736572726633893,1.6485442809802162,28.810964812870303,22.332156437061585,42.603447482113346
Bhilwara,Black lava soil,6.96023357391698,2.498529678226821,35.63675044677743,14.350750713907201,35.88081565179423
Bhilwara,Black lava soil,8.095545341573096,1.9265732393723496,18.901110262740744,13.001592476336569,38.75315187413759
Nagaur,Clay,6.918478674857699,1.7932881146817794,30.161981068417894,27.311273020173644,38.54773041886106
Udaipur,Saline,8.036270899786379,2.714380081018385,37.17154834676038,21.423772966927842,30.18355426080513
Nagaur,Black lava soil,7.730412432701932,2.5241999439067704,29.594664472822913,28.722919350376245,44.29916780733729
Alwar,Chalky (Calcareous),7.7841366885763925,2.5431903556029187,31.666849256304392,7.535947503023232,37.50430524264817
Nagaur,Loamy,8.098584013623928,1.596204329950852,28.882637473815304,14.775818430484644,48.91961297600884
Udaipur,Saline,8.340746228709008,1.5580655524296354,30.73649000194542,16.59752976117976,43.07472319515689
Bhilwara,Alkaline,7.754841538621164,2.4058527858066325,31.659592238539435,34.67703103194234,34.860381174946305
Jaipur,Clay,6.644698322781743,1.8034548996492692,22.160058672198662,12.537688649970036,34.99342672901017
Nagaur,Black lava soil,7.038905547284187,1.52269094902497,32.59109475222706,17.46905469457332,39.1024271256376
Sri Ganganagar,Loamy,7.9471163872504675,1.616838737609287,28.67727050647639,21.828799930464577,30.292160996898893
Alwar,Sandy,6.307547245524709,2.1730586643988614,32.460071402834494,30.321100674262055,40.79047437933405
Jodhpur,Alkaline,7.9098698586290475,1.902263678207013,31.486136107925432,28.33628420874767,29.38003590937182
Udaipur,Black lava soil,7.70680812878584,3.067793365038683,31.410171096046714,28.25286481616424,36.85393925235279
Kota,Loamy,7.4839762529181435,2.0167623511942936,18.912044603206148,14.159110860749,34.51562460308007
Ajmer,Saline,7.911033039016264,2.4360765528420276,31.620182213532665,24.12051448427853,39.17925293639113
Ajmer,Loamy,8.100965834769772,2.0043942213160357,30.289320237133783,18.672036833687944,43.42225238818214
Udaipur,Alkaline,7.289400591693544,2.488215688599034,24.339254296419966,14.50541872635903,43.43713377563252
Udaipur,Saline,7.455727892708493,1.7730542919234358,34.4502886623773,16.96369292956958,38.99899372849815
Jaipur,Loamy,8.199613975035579,2.769571172905325,37.86199105135164,18.589371115330444,46.15351452492235
Jaipur,Loamy,7.025523586115661,1.5465485626389694,18.247720736878193,28.364341009492648,35.68010075461961
Ajmer,Nitrogenous,7.43673371012647,1.544837829035858,33.4758262416507,18.1218316964133,33.47591554783526
Nagaur,Loamy,7.72083128209303,1.2831349875948859,25.812971373422542,9.465554426869595,32.88020943901196
Ajmer,Saline,7.589264584860239,1.0177319809485377,22.59427137689142,19.98815541933596,37.28196551953474
Alwar,Clay,8.496018317979654,2.9169482730121876,25.66038768624423,22.78568809201741,43.74641278439726
Nagaur,Chalky (Calcareous),7.201260570987798,1.252229231750898,29.938507753459714,19.135771625929447,37.82117751514691
Hanumangarh,Chalky (Calcareous),7.721158434082243,1.6246351964972006,24.240012262104287,20.545414851749157,41.92985046284438
Jodhpur,Clay,6.911677528049974,2.4640453054955405,21.14759431111961,17.109432706421785,38.709957319011956
Nagaur,Saline,7.181888143674035,1.7174697632244038,39.35537241154057,15.745579554805506,52.20610861235957
Nagaur,Black lava soil,7.718563389865526,2.046027568655996,32.38120176693833,32.64963874625976,35.03203498034276
Alwar,Loamy,6.939791040531805,1.6225669017140394,30.160715734822805,11.371144375937133,40.11169619659304
Udaipur,Chalky (Calcareous),8.346773566706837,2.075703695312389,28.536572705123614,16.90919775658186,44.492558522757825
Ajmer,Sandy,7.087083613380976,2.923197960299624,39.666798738571785,21.283753993308938,39.942424559616775
Bhilwara,Nitrogenous,8.01532990412078,2.5473992511136627,25.97004134470292,17.36722433431649,33.38826282658352
Jaipur,Clay,7.704532469167028,2.3333139417284454,23.250371810693636,17.724005475919206,33.26373041209325
Alwar,Saline,7.050600094878082,2.2755085301131497,26.3325896666086,18.49587021983851,31.863441360263423
Jodhpur,Nitrogenous,7.593495104862332,1.9778633400776755,26.35520374983419,19.05492851158763,40.90147440251722
Kota,Loamy,7.092565925545328,1.2618687279991103,39.027872163434076,16.833636476448635,39.51619948406555
Nagaur,Black lava soil,8.005419867510156,3.764527593785242,23.777567750555672,22.24913606863255,36.46223857352947
Ajmer,Sandy,7.2306048477116445,1.639893989496605,24.371725160997073,19.793543191076694,32.627486564758826
Sri Ganganagar,Sandy,7.973403783255935,2.027501468016687,32.112174864507196,17.669056940268884,38.16398032894126
